2023-09-28 21:59:29,809.message_producer.INFO ==================================================
2023-09-28 21:59:29,809.message_producer.INFO Today is 2023-09-28 at 09:59 PM
2023-09-28 21:59:29,810.message_producer.INFO Running on: nt Windows 10
2023-09-28 21:59:29,810.message_producer.INFO Python version:  3.11.1
2023-09-28 21:59:29,810.message_producer.INFO Python path: C:\Users\jorda\OneDrive\Desktop\Northwest Homework\1. Streaming Data\Module 5\streaming-05-smart-smoker\.venv
2023-09-28 21:59:29,810.message_producer.INFO Working dir: C:\Users\jorda\OneDrive\Desktop\Northwest Homework\1. Streaming Data\Module 5\streaming-05-smart-smoker
2023-09-28 21:59:29,810.message_producer.INFO ==================================================
2023-09-28 21:59:30,962.message_producer.INFO Seeing if you want to monitor RabbitMQ queues
2023-09-28 21:59:30,988.message_producer.INFO Skipping header row
2023-09-28 22:33:02,591.message_producer.INFO  [x] Sent ('05/22/21 16:32:15', '261.2') to 01-smoker
2023-09-28 22:33:02,591.message_producer.INFO  [x] Sent ('05/22/21 16:32:15', 'No Reading') to 02-food-A
2023-09-28 22:33:02,591.message_producer.INFO  [x] Sent ('05/22/21 16:32:15', 'No Reading') to 03-food-B
2023-09-28 22:33:04,592.message_producer.INFO  [x] Sent ('05/22/21 16:32:35', 'No Reading') to 01-smoker
2023-09-28 22:33:04,592.message_producer.INFO  [x] Sent ('05/22/21 16:32:35', '150.7') to 02-food-A
2023-09-28 22:33:04,592.message_producer.INFO  [x] Sent ('05/22/21 16:32:35', 'No Reading') to 03-food-B
2023-09-28 22:33:06,594.message_producer.INFO  [x] Sent ('05/22/21 16:32:40', 'No Reading') to 01-smoker
2023-09-28 22:33:06,594.message_producer.INFO  [x] Sent ('05/22/21 16:32:40', '150.7') to 02-food-A
2023-09-28 22:33:06,595.message_producer.INFO  [x] Sent ('05/22/21 16:32:40', '144.5') to 03-food-B
2023-09-28 22:33:08,595.message_producer.INFO  [x] Sent ('05/22/21 16:32:45', 'No Reading') to 01-smoker
2023-09-28 22:33:08,596.message_producer.INFO  [x] Sent ('05/22/21 16:32:45', 'No Reading') to 02-food-A
2023-09-28 22:33:08,596.message_producer.INFO  [x] Sent ('05/22/21 16:32:45', '144.5') to 03-food-B
2023-09-28 22:33:10,597.message_producer.INFO  [x] Sent ('05/22/21 16:33:10', '259.1') to 01-smoker
2023-09-28 22:33:10,597.message_producer.INFO  [x] Sent ('05/22/21 16:33:10', 'No Reading') to 02-food-A
2023-09-28 22:33:10,597.message_producer.INFO  [x] Sent ('05/22/21 16:33:10', 'No Reading') to 03-food-B
2023-09-28 22:33:12,599.message_producer.INFO  [x] Sent ('05/22/21 16:33:15', '259.1') to 01-smoker
2023-09-28 22:33:12,599.message_producer.INFO  [x] Sent ('05/22/21 16:33:15', 'No Reading') to 02-food-A
2023-09-28 22:33:12,600.message_producer.INFO  [x] Sent ('05/22/21 16:33:15', 'No Reading') to 03-food-B
2023-09-28 22:33:14,600.message_producer.INFO  [x] Sent ('05/22/21 16:33:35', 'No Reading') to 01-smoker
2023-09-28 22:33:14,600.message_producer.INFO  [x] Sent ('05/22/21 16:33:35', '151.0') to 02-food-A
2023-09-28 22:33:14,601.message_producer.INFO  [x] Sent ('05/22/21 16:33:35', 'No Reading') to 03-food-B
2023-09-28 22:33:16,602.message_producer.INFO  [x] Sent ('05/22/21 16:33:40', 'No Reading') to 01-smoker
2023-09-28 22:33:16,602.message_producer.INFO  [x] Sent ('05/22/21 16:33:40', '151.0') to 02-food-A
2023-09-28 22:33:16,602.message_producer.INFO  [x] Sent ('05/22/21 16:33:40', '144.7') to 03-food-B
2023-09-28 22:33:18,603.message_producer.INFO  [x] Sent ('05/22/21 16:33:45', 'No Reading') to 01-smoker
2023-09-28 22:33:18,604.message_producer.INFO  [x] Sent ('05/22/21 16:33:45', 'No Reading') to 02-food-A
2023-09-28 22:33:18,604.message_producer.INFO  [x] Sent ('05/22/21 16:33:45', '144.7') to 03-food-B
2023-09-28 22:33:20,605.message_producer.INFO  [x] Sent ('05/22/21 16:34:10', '259.2') to 01-smoker
2023-09-28 22:33:20,605.message_producer.INFO  [x] Sent ('05/22/21 16:34:10', 'No Reading') to 02-food-A
2023-09-28 22:33:20,605.message_producer.INFO  [x] Sent ('05/22/21 16:34:10', 'No Reading') to 03-food-B
2023-09-28 22:33:22,606.message_producer.INFO  [x] Sent ('05/22/21 16:34:15', '259.2') to 01-smoker
2023-09-28 22:33:22,606.message_producer.INFO  [x] Sent ('05/22/21 16:34:15', 'No Reading') to 02-food-A
2023-09-28 22:33:22,606.message_producer.INFO  [x] Sent ('05/22/21 16:34:15', 'No Reading') to 03-food-B
2023-09-28 22:33:24,607.message_producer.INFO  [x] Sent ('05/22/21 16:34:35', 'No Reading') to 01-smoker
2023-09-28 22:33:24,607.message_producer.INFO  [x] Sent ('05/22/21 16:34:35', '151.3') to 02-food-A
2023-09-28 22:33:24,607.message_producer.INFO  [x] Sent ('05/22/21 16:34:35', 'No Reading') to 03-food-B
2023-09-28 22:33:26,609.message_producer.INFO  [x] Sent ('05/22/21 16:34:40', 'No Reading') to 01-smoker
2023-09-28 22:33:26,609.message_producer.INFO  [x] Sent ('05/22/21 16:34:40', '151.3') to 02-food-A
2023-09-28 22:33:26,609.message_producer.INFO  [x] Sent ('05/22/21 16:34:40', '145.0') to 03-food-B
2023-09-28 22:33:28,610.message_producer.INFO  [x] Sent ('05/22/21 16:34:45', 'No Reading') to 01-smoker
2023-09-28 22:33:28,610.message_producer.INFO  [x] Sent ('05/22/21 16:34:45', 'No Reading') to 02-food-A
2023-09-28 22:33:28,610.message_producer.INFO  [x] Sent ('05/22/21 16:34:45', '145.0') to 03-food-B
2023-09-28 22:33:30,613.message_producer.INFO  [x] Sent ('05/22/21 16:35:10', '258.8') to 01-smoker
2023-09-28 22:33:30,613.message_producer.INFO  [x] Sent ('05/22/21 16:35:10', 'No Reading') to 02-food-A
2023-09-28 22:33:30,613.message_producer.INFO  [x] Sent ('05/22/21 16:35:10', 'No Reading') to 03-food-B
2023-09-28 22:33:32,615.message_producer.INFO  [x] Sent ('05/22/21 16:35:15', '258.8') to 01-smoker
2023-09-28 22:33:32,615.message_producer.INFO  [x] Sent ('05/22/21 16:35:15', 'No Reading') to 02-food-A
2023-09-28 22:33:32,615.message_producer.INFO  [x] Sent ('05/22/21 16:35:15', 'No Reading') to 03-food-B
2023-09-28 22:33:34,617.message_producer.INFO  [x] Sent ('05/22/21 16:35:35', 'No Reading') to 01-smoker
2023-09-28 22:33:34,617.message_producer.INFO  [x] Sent ('05/22/21 16:35:35', '151.4') to 02-food-A
2023-09-28 22:33:34,618.message_producer.INFO  [x] Sent ('05/22/21 16:35:35', 'No Reading') to 03-food-B
2023-09-28 22:33:36,619.message_producer.INFO  [x] Sent ('05/22/21 16:35:40', 'No Reading') to 01-smoker
2023-09-28 22:33:36,619.message_producer.INFO  [x] Sent ('05/22/21 16:35:40', '151.4') to 02-food-A
2023-09-28 22:33:36,619.message_producer.INFO  [x] Sent ('05/22/21 16:35:40', '145.2') to 03-food-B
2023-09-28 22:33:38,620.message_producer.INFO  [x] Sent ('05/22/21 16:35:45', 'No Reading') to 01-smoker
2023-09-28 22:33:38,621.message_producer.INFO  [x] Sent ('05/22/21 16:35:45', 'No Reading') to 02-food-A
2023-09-28 22:33:38,621.message_producer.INFO  [x] Sent ('05/22/21 16:35:45', '145.2') to 03-food-B
2023-09-28 22:33:40,622.message_producer.INFO  [x] Sent ('05/22/21 16:36:10', '260.0') to 01-smoker
2023-09-28 22:33:40,623.message_producer.INFO  [x] Sent ('05/22/21 16:36:10', 'No Reading') to 02-food-A
2023-09-28 22:33:40,623.message_producer.INFO  [x] Sent ('05/22/21 16:36:10', 'No Reading') to 03-food-B
2023-09-28 22:33:42,624.message_producer.INFO  [x] Sent ('05/22/21 16:36:15', '260.0') to 01-smoker
2023-09-28 22:33:42,624.message_producer.INFO  [x] Sent ('05/22/21 16:36:15', 'No Reading') to 02-food-A
2023-09-28 22:33:42,625.message_producer.INFO  [x] Sent ('05/22/21 16:36:15', 'No Reading') to 03-food-B
2023-09-28 22:33:44,626.message_producer.INFO  [x] Sent ('05/22/21 16:36:35', 'No Reading') to 01-smoker
2023-09-28 22:33:44,626.message_producer.INFO  [x] Sent ('05/22/21 16:36:35', '151.7') to 02-food-A
2023-09-28 22:33:44,627.message_producer.INFO  [x] Sent ('05/22/21 16:36:35', 'No Reading') to 03-food-B
2023-09-28 22:33:46,628.message_producer.INFO  [x] Sent ('05/22/21 16:36:40', 'No Reading') to 01-smoker
2023-09-28 22:33:46,628.message_producer.INFO  [x] Sent ('05/22/21 16:36:40', '151.7') to 02-food-A
2023-09-28 22:33:46,629.message_producer.INFO  [x] Sent ('05/22/21 16:36:40', '145.4') to 03-food-B
2023-09-28 22:33:48,629.message_producer.INFO  [x] Sent ('05/22/21 16:36:45', 'No Reading') to 01-smoker
2023-09-28 22:33:48,631.message_producer.INFO  [x] Sent ('05/22/21 16:36:45', 'No Reading') to 02-food-A
2023-09-28 22:33:48,631.message_producer.INFO  [x] Sent ('05/22/21 16:36:45', '145.4') to 03-food-B
2023-09-28 22:33:50,632.message_producer.INFO  [x] Sent ('05/22/21 16:37:10', '260.9') to 01-smoker
2023-09-28 22:33:50,632.message_producer.INFO  [x] Sent ('05/22/21 16:37:10', 'No Reading') to 02-food-A
2023-09-28 22:33:50,632.message_producer.INFO  [x] Sent ('05/22/21 16:37:10', 'No Reading') to 03-food-B
2023-09-28 22:33:52,633.message_producer.INFO  [x] Sent ('05/22/21 16:37:15', '260.9') to 01-smoker
2023-09-28 22:33:52,633.message_producer.INFO  [x] Sent ('05/22/21 16:37:15', 'No Reading') to 02-food-A
2023-09-28 22:33:52,634.message_producer.INFO  [x] Sent ('05/22/21 16:37:15', 'No Reading') to 03-food-B
2023-09-28 22:33:54,635.message_producer.INFO  [x] Sent ('05/22/21 16:37:35', 'No Reading') to 01-smoker
2023-09-28 22:33:54,635.message_producer.INFO  [x] Sent ('05/22/21 16:37:35', '152.0') to 02-food-A
2023-09-28 22:33:54,636.message_producer.INFO  [x] Sent ('05/22/21 16:37:35', 'No Reading') to 03-food-B
2023-09-28 22:33:56,637.message_producer.INFO  [x] Sent ('05/22/21 16:37:40', 'No Reading') to 01-smoker
2023-09-28 22:33:56,637.message_producer.INFO  [x] Sent ('05/22/21 16:37:40', '152.0') to 02-food-A
2023-09-28 22:33:56,638.message_producer.INFO  [x] Sent ('05/22/21 16:37:40', '145.6') to 03-food-B
2023-09-28 22:33:58,638.message_producer.INFO  [x] Sent ('05/22/21 16:37:45', 'No Reading') to 01-smoker
2023-09-28 22:33:58,638.message_producer.INFO  [x] Sent ('05/22/21 16:37:45', 'No Reading') to 02-food-A
2023-09-28 22:33:58,638.message_producer.INFO  [x] Sent ('05/22/21 16:37:45', '145.6') to 03-food-B
2023-09-28 22:34:00,640.message_producer.INFO  [x] Sent ('05/22/21 16:38:10', '260.0') to 01-smoker
2023-09-28 22:34:00,640.message_producer.INFO  [x] Sent ('05/22/21 16:38:10', 'No Reading') to 02-food-A
2023-09-28 22:34:00,640.message_producer.INFO  [x] Sent ('05/22/21 16:38:10', 'No Reading') to 03-food-B
2023-09-28 22:34:02,641.message_producer.INFO  [x] Sent ('05/22/21 16:38:15', '260.0') to 01-smoker
2023-09-28 22:34:02,642.message_producer.INFO  [x] Sent ('05/22/21 16:38:15', 'No Reading') to 02-food-A
2023-09-28 22:34:02,642.message_producer.INFO  [x] Sent ('05/22/21 16:38:15', 'No Reading') to 03-food-B
2023-09-28 22:34:04,643.message_producer.INFO  [x] Sent ('05/22/21 16:38:35', 'No Reading') to 01-smoker
2023-09-28 22:34:04,643.message_producer.INFO  [x] Sent ('05/22/21 16:38:35', '152.3') to 02-food-A
2023-09-28 22:34:04,643.message_producer.INFO  [x] Sent ('05/22/21 16:38:35', 'No Reading') to 03-food-B
2023-09-28 22:34:06,644.message_producer.INFO  [x] Sent ('05/22/21 16:38:40', 'No Reading') to 01-smoker
2023-09-28 22:34:06,645.message_producer.INFO  [x] Sent ('05/22/21 16:38:40', '152.3') to 02-food-A
2023-09-28 22:34:06,645.message_producer.INFO  [x] Sent ('05/22/21 16:38:40', '145.8') to 03-food-B
2023-09-28 22:34:08,646.message_producer.INFO  [x] Sent ('05/22/21 16:38:45', 'No Reading') to 01-smoker
2023-09-28 22:34:08,646.message_producer.INFO  [x] Sent ('05/22/21 16:38:45', 'No Reading') to 02-food-A
2023-09-28 22:34:08,647.message_producer.INFO  [x] Sent ('05/22/21 16:38:45', '145.8') to 03-food-B
2023-09-28 22:34:10,648.message_producer.INFO  [x] Sent ('05/22/21 16:39:10', '260.1') to 01-smoker
2023-09-28 22:34:10,648.message_producer.INFO  [x] Sent ('05/22/21 16:39:10', 'No Reading') to 02-food-A
2023-09-28 22:34:10,649.message_producer.INFO  [x] Sent ('05/22/21 16:39:10', 'No Reading') to 03-food-B
2023-09-28 22:34:12,649.message_producer.INFO  [x] Sent ('05/22/21 16:39:15', '260.1') to 01-smoker
2023-09-28 22:34:12,649.message_producer.INFO  [x] Sent ('05/22/21 16:39:15', 'No Reading') to 02-food-A
2023-09-28 22:34:12,649.message_producer.INFO  [x] Sent ('05/22/21 16:39:15', 'No Reading') to 03-food-B
2023-09-28 22:34:14,651.message_producer.INFO  [x] Sent ('05/22/21 16:39:35', 'No Reading') to 01-smoker
2023-09-28 22:34:14,651.message_producer.INFO  [x] Sent ('05/22/21 16:39:35', '152.6') to 02-food-A
2023-09-28 22:34:14,651.message_producer.INFO  [x] Sent ('05/22/21 16:39:35', 'No Reading') to 03-food-B
2023-09-28 22:34:16,652.message_producer.INFO  [x] Sent ('05/22/21 16:39:40', 'No Reading') to 01-smoker
2023-09-28 22:34:16,652.message_producer.INFO  [x] Sent ('05/22/21 16:39:40', '152.6') to 02-food-A
2023-09-28 22:34:16,653.message_producer.INFO  [x] Sent ('05/22/21 16:39:40', '146.0') to 03-food-B
2023-09-28 22:34:18,653.message_producer.INFO  [x] Sent ('05/22/21 16:39:45', 'No Reading') to 01-smoker
2023-09-28 22:34:18,653.message_producer.INFO  [x] Sent ('05/22/21 16:39:45', 'No Reading') to 02-food-A
2023-09-28 22:34:18,654.message_producer.INFO  [x] Sent ('05/22/21 16:39:45', '146.0') to 03-food-B
2023-09-28 22:34:20,655.message_producer.INFO  [x] Sent ('05/22/21 16:40:10', '260.5') to 01-smoker
2023-09-28 22:34:20,656.message_producer.INFO  [x] Sent ('05/22/21 16:40:10', 'No Reading') to 02-food-A
2023-09-28 22:34:20,656.message_producer.INFO  [x] Sent ('05/22/21 16:40:10', 'No Reading') to 03-food-B
2023-09-28 22:34:22,657.message_producer.INFO  [x] Sent ('05/22/21 16:40:15', '260.5') to 01-smoker
2023-09-28 22:34:22,657.message_producer.INFO  [x] Sent ('05/22/21 16:40:15', 'No Reading') to 02-food-A
2023-09-28 22:34:22,658.message_producer.INFO  [x] Sent ('05/22/21 16:40:15', 'No Reading') to 03-food-B
2023-09-28 22:34:24,659.message_producer.INFO  [x] Sent ('05/22/21 16:40:35', 'No Reading') to 01-smoker
2023-09-28 22:34:24,659.message_producer.INFO  [x] Sent ('05/22/21 16:40:35', '152.8') to 02-food-A
2023-09-28 22:34:24,659.message_producer.INFO  [x] Sent ('05/22/21 16:40:35', 'No Reading') to 03-food-B
2023-09-28 22:34:26,660.message_producer.INFO  [x] Sent ('05/22/21 16:40:40', 'No Reading') to 01-smoker
2023-09-28 22:34:26,660.message_producer.INFO  [x] Sent ('05/22/21 16:40:40', '152.8') to 02-food-A
2023-09-28 22:34:26,661.message_producer.INFO  [x] Sent ('05/22/21 16:40:40', '146.2') to 03-food-B
2023-09-28 22:34:28,663.message_producer.INFO  [x] Sent ('05/22/21 16:40:45', 'No Reading') to 01-smoker
2023-09-28 22:34:28,663.message_producer.INFO  [x] Sent ('05/22/21 16:40:45', 'No Reading') to 02-food-A
2023-09-28 22:34:28,664.message_producer.INFO  [x] Sent ('05/22/21 16:40:45', '146.2') to 03-food-B
2023-09-28 22:34:30,665.message_producer.INFO  [x] Sent ('05/22/21 16:41:10', '260.4') to 01-smoker
2023-09-28 22:34:30,665.message_producer.INFO  [x] Sent ('05/22/21 16:41:10', 'No Reading') to 02-food-A
2023-09-28 22:34:30,666.message_producer.INFO  [x] Sent ('05/22/21 16:41:10', 'No Reading') to 03-food-B
2023-09-28 22:34:32,666.message_producer.INFO  [x] Sent ('05/22/21 16:41:15', '260.4') to 01-smoker
2023-09-28 22:34:32,666.message_producer.INFO  [x] Sent ('05/22/21 16:41:15', 'No Reading') to 02-food-A
2023-09-28 22:34:32,667.message_producer.INFO  [x] Sent ('05/22/21 16:41:15', 'No Reading') to 03-food-B
2023-09-28 22:34:34,668.message_producer.INFO  [x] Sent ('05/22/21 16:41:35', 'No Reading') to 01-smoker
2023-09-28 22:34:34,669.message_producer.INFO  [x] Sent ('05/22/21 16:41:35', '153.0') to 02-food-A
2023-09-28 22:34:34,669.message_producer.INFO  [x] Sent ('05/22/21 16:41:35', 'No Reading') to 03-food-B
2023-09-28 22:34:36,669.message_producer.INFO  [x] Sent ('05/22/21 16:41:40', 'No Reading') to 01-smoker
2023-09-28 22:34:36,670.message_producer.INFO  [x] Sent ('05/22/21 16:41:40', '153.0') to 02-food-A
2023-09-28 22:34:36,670.message_producer.INFO  [x] Sent ('05/22/21 16:41:40', '146.4') to 03-food-B
2023-09-28 22:34:38,672.message_producer.INFO  [x] Sent ('05/22/21 16:41:45', 'No Reading') to 01-smoker
2023-09-28 22:34:38,672.message_producer.INFO  [x] Sent ('05/22/21 16:41:45', 'No Reading') to 02-food-A
2023-09-28 22:34:38,672.message_producer.INFO  [x] Sent ('05/22/21 16:41:45', '146.4') to 03-food-B
2023-09-28 22:34:40,673.message_producer.INFO  [x] Sent ('05/22/21 16:42:10', '262.2') to 01-smoker
2023-09-28 22:34:40,674.message_producer.INFO  [x] Sent ('05/22/21 16:42:10', 'No Reading') to 02-food-A
2023-09-28 22:34:40,674.message_producer.INFO  [x] Sent ('05/22/21 16:42:10', 'No Reading') to 03-food-B
2023-09-28 22:34:42,675.message_producer.INFO  [x] Sent ('05/22/21 16:42:15', '262.2') to 01-smoker
2023-09-28 22:34:42,675.message_producer.INFO  [x] Sent ('05/22/21 16:42:15', 'No Reading') to 02-food-A
2023-09-28 22:34:42,676.message_producer.INFO  [x] Sent ('05/22/21 16:42:15', 'No Reading') to 03-food-B
2023-09-28 22:34:44,676.message_producer.INFO  [x] Sent ('05/22/21 16:42:35', 'No Reading') to 01-smoker
2023-09-28 22:34:44,677.message_producer.INFO  [x] Sent ('05/22/21 16:42:35', '153.3') to 02-food-A
2023-09-28 22:34:44,677.message_producer.INFO  [x] Sent ('05/22/21 16:42:35', 'No Reading') to 03-food-B
2023-09-28 22:34:46,678.message_producer.INFO  [x] Sent ('05/22/21 16:42:40', 'No Reading') to 01-smoker
2023-09-28 22:34:46,679.message_producer.INFO  [x] Sent ('05/22/21 16:42:40', '153.3') to 02-food-A
2023-09-28 22:34:46,679.message_producer.INFO  [x] Sent ('05/22/21 16:42:40', '146.6') to 03-food-B
2023-09-28 22:34:48,680.message_producer.INFO  [x] Sent ('05/22/21 16:42:45', 'No Reading') to 01-smoker
2023-09-28 22:34:48,680.message_producer.INFO  [x] Sent ('05/22/21 16:42:45', 'No Reading') to 02-food-A
2023-09-28 22:34:48,680.message_producer.INFO  [x] Sent ('05/22/21 16:42:45', '146.6') to 03-food-B
2023-09-28 22:34:50,681.message_producer.INFO  [x] Sent ('05/22/21 16:43:10', '263.4') to 01-smoker
2023-09-28 22:34:50,682.message_producer.INFO  [x] Sent ('05/22/21 16:43:10', 'No Reading') to 02-food-A
2023-09-28 22:34:50,682.message_producer.INFO  [x] Sent ('05/22/21 16:43:10', 'No Reading') to 03-food-B
2023-09-28 22:34:52,683.message_producer.INFO  [x] Sent ('05/22/21 16:43:15', '263.4') to 01-smoker
2023-09-28 22:34:52,683.message_producer.INFO  [x] Sent ('05/22/21 16:43:15', 'No Reading') to 02-food-A
2023-09-28 22:34:52,683.message_producer.INFO  [x] Sent ('05/22/21 16:43:15', 'No Reading') to 03-food-B
2023-09-28 22:34:54,684.message_producer.INFO  [x] Sent ('05/22/21 16:43:35', 'No Reading') to 01-smoker
2023-09-28 22:34:54,684.message_producer.INFO  [x] Sent ('05/22/21 16:43:35', '153.6') to 02-food-A
2023-09-28 22:34:54,685.message_producer.INFO  [x] Sent ('05/22/21 16:43:35', 'No Reading') to 03-food-B
2023-09-28 22:34:56,685.message_producer.INFO  [x] Sent ('05/22/21 16:43:40', 'No Reading') to 01-smoker
2023-09-28 22:34:56,685.message_producer.INFO  [x] Sent ('05/22/21 16:43:40', '153.6') to 02-food-A
2023-09-28 22:34:56,686.message_producer.INFO  [x] Sent ('05/22/21 16:43:40', '146.8') to 03-food-B
2023-09-28 22:34:58,687.message_producer.INFO  [x] Sent ('05/22/21 16:43:45', 'No Reading') to 01-smoker
2023-09-28 22:34:58,687.message_producer.INFO  [x] Sent ('05/22/21 16:43:45', 'No Reading') to 02-food-A
2023-09-28 22:34:58,688.message_producer.INFO  [x] Sent ('05/22/21 16:43:45', '146.8') to 03-food-B
2023-09-28 22:35:00,688.message_producer.INFO  [x] Sent ('05/22/21 16:44:10', '260.8') to 01-smoker
2023-09-28 22:35:00,689.message_producer.INFO  [x] Sent ('05/22/21 16:44:10', 'No Reading') to 02-food-A
2023-09-28 22:35:00,689.message_producer.INFO  [x] Sent ('05/22/21 16:44:10', 'No Reading') to 03-food-B
2023-09-28 22:35:02,690.message_producer.INFO  [x] Sent ('05/22/21 16:44:15', '260.8') to 01-smoker
2023-09-28 22:35:02,691.message_producer.INFO  [x] Sent ('05/22/21 16:44:15', 'No Reading') to 02-food-A
2023-09-28 22:35:02,691.message_producer.INFO  [x] Sent ('05/22/21 16:44:15', 'No Reading') to 03-food-B
2023-09-28 22:35:04,692.message_producer.INFO  [x] Sent ('05/22/21 16:44:35', 'No Reading') to 01-smoker
2023-09-28 22:35:04,692.message_producer.INFO  [x] Sent ('05/22/21 16:44:35', '153.9') to 02-food-A
2023-09-28 22:35:04,693.message_producer.INFO  [x] Sent ('05/22/21 16:44:35', 'No Reading') to 03-food-B
2023-09-28 22:35:06,694.message_producer.INFO  [x] Sent ('05/22/21 16:44:40', 'No Reading') to 01-smoker
2023-09-28 22:35:06,694.message_producer.INFO  [x] Sent ('05/22/21 16:44:40', '153.9') to 02-food-A
2023-09-28 22:35:06,694.message_producer.INFO  [x] Sent ('05/22/21 16:44:40', '147.0') to 03-food-B
2023-09-28 22:35:08,695.message_producer.INFO  [x] Sent ('05/22/21 16:44:45', 'No Reading') to 01-smoker
2023-09-28 22:35:08,695.message_producer.INFO  [x] Sent ('05/22/21 16:44:45', 'No Reading') to 02-food-A
2023-09-28 22:35:08,695.message_producer.INFO  [x] Sent ('05/22/21 16:44:45', '147.0') to 03-food-B
2023-09-28 22:35:10,696.message_producer.INFO  [x] Sent ('05/22/21 16:45:10', '256.3') to 01-smoker
2023-09-28 22:35:10,696.message_producer.INFO  [x] Sent ('05/22/21 16:45:10', 'No Reading') to 02-food-A
2023-09-28 22:35:10,696.message_producer.INFO  [x] Sent ('05/22/21 16:45:10', 'No Reading') to 03-food-B
2023-09-28 22:35:12,697.message_producer.INFO  [x] Sent ('05/22/21 16:45:15', '256.3') to 01-smoker
2023-09-28 22:35:12,697.message_producer.INFO  [x] Sent ('05/22/21 16:45:15', 'No Reading') to 02-food-A
2023-09-28 22:35:12,698.message_producer.INFO  [x] Sent ('05/22/21 16:45:15', 'No Reading') to 03-food-B
2023-09-28 22:35:14,699.message_producer.INFO  [x] Sent ('05/22/21 16:45:35', 'No Reading') to 01-smoker
2023-09-28 22:35:14,699.message_producer.INFO  [x] Sent ('05/22/21 16:45:35', '154.1') to 02-food-A
2023-09-28 22:35:14,700.message_producer.INFO  [x] Sent ('05/22/21 16:45:35', 'No Reading') to 03-food-B
2023-09-28 22:35:16,700.message_producer.INFO  [x] Sent ('05/22/21 16:45:40', 'No Reading') to 01-smoker
2023-09-28 22:35:16,700.message_producer.INFO  [x] Sent ('05/22/21 16:45:40', '154.1') to 02-food-A
2023-09-28 22:35:16,701.message_producer.INFO  [x] Sent ('05/22/21 16:45:40', '147.2') to 03-food-B
2023-09-28 22:35:18,702.message_producer.INFO  [x] Sent ('05/22/21 16:45:45', 'No Reading') to 01-smoker
2023-09-28 22:35:18,702.message_producer.INFO  [x] Sent ('05/22/21 16:45:45', 'No Reading') to 02-food-A
2023-09-28 22:35:18,703.message_producer.INFO  [x] Sent ('05/22/21 16:45:45', '147.2') to 03-food-B
2023-09-28 22:35:20,704.message_producer.INFO  [x] Sent ('05/22/21 16:46:10', '250.6') to 01-smoker
2023-09-28 22:35:20,704.message_producer.INFO  [x] Sent ('05/22/21 16:46:10', 'No Reading') to 02-food-A
2023-09-28 22:35:20,704.message_producer.INFO  [x] Sent ('05/22/21 16:46:10', 'No Reading') to 03-food-B
2023-09-28 22:35:22,705.message_producer.INFO  [x] Sent ('05/22/21 16:46:15', '250.6') to 01-smoker
2023-09-28 22:35:22,705.message_producer.INFO  [x] Sent ('05/22/21 16:46:15', 'No Reading') to 02-food-A
2023-09-28 22:35:22,705.message_producer.INFO  [x] Sent ('05/22/21 16:46:15', 'No Reading') to 03-food-B
2023-09-28 22:35:24,707.message_producer.INFO  [x] Sent ('05/22/21 16:46:35', 'No Reading') to 01-smoker
2023-09-28 22:35:24,707.message_producer.INFO  [x] Sent ('05/22/21 16:46:35', '154.4') to 02-food-A
2023-09-28 22:35:24,707.message_producer.INFO  [x] Sent ('05/22/21 16:46:35', 'No Reading') to 03-food-B
2023-09-28 22:35:26,708.message_producer.INFO  [x] Sent ('05/22/21 16:46:40', 'No Reading') to 01-smoker
2023-09-28 22:35:26,708.message_producer.INFO  [x] Sent ('05/22/21 16:46:40', '154.4') to 02-food-A
2023-09-28 22:35:26,709.message_producer.INFO  [x] Sent ('05/22/21 16:46:40', '147.4') to 03-food-B
2023-09-28 22:35:28,709.message_producer.INFO  [x] Sent ('05/22/21 16:46:45', 'No Reading') to 01-smoker
2023-09-28 22:35:28,709.message_producer.INFO  [x] Sent ('05/22/21 16:46:45', 'No Reading') to 02-food-A
2023-09-28 22:35:28,709.message_producer.INFO  [x] Sent ('05/22/21 16:46:45', '147.4') to 03-food-B
2023-09-28 22:35:30,711.message_producer.INFO  [x] Sent ('05/22/21 16:47:10', '247.6') to 01-smoker
2023-09-28 22:35:30,711.message_producer.INFO  [x] Sent ('05/22/21 16:47:10', 'No Reading') to 02-food-A
2023-09-28 22:35:30,711.message_producer.INFO  [x] Sent ('05/22/21 16:47:10', 'No Reading') to 03-food-B
2023-09-28 22:35:32,713.message_producer.INFO  [x] Sent ('05/22/21 16:47:15', '247.6') to 01-smoker
2023-09-28 22:35:32,713.message_producer.INFO  [x] Sent ('05/22/21 16:47:15', 'No Reading') to 02-food-A
2023-09-28 22:35:32,714.message_producer.INFO  [x] Sent ('05/22/21 16:47:15', 'No Reading') to 03-food-B
2023-09-28 22:35:34,715.message_producer.INFO  [x] Sent ('05/22/21 16:47:35', 'No Reading') to 01-smoker
2023-09-28 22:35:34,715.message_producer.INFO  [x] Sent ('05/22/21 16:47:35', '154.6') to 02-food-A
2023-09-28 22:35:34,715.message_producer.INFO  [x] Sent ('05/22/21 16:47:35', 'No Reading') to 03-food-B
2023-09-28 22:35:36,716.message_producer.INFO  [x] Sent ('05/22/21 16:47:40', 'No Reading') to 01-smoker
2023-09-28 22:35:36,716.message_producer.INFO  [x] Sent ('05/22/21 16:47:40', '154.6') to 02-food-A
